Unique_Name,Country,Country_Risk_Score,Transaction_Amount,Transaction_Volume_30D,Transaction_Trend_30D,Previous_Banking_History_Score,Chargeback_Count_12M,Past_SAR_Flag,Account_Age_Days,KYC_Risk_Score,Amount_Squared,Volume_Squared,Trend_Squared,Amount_x_Volume,CountryRisk_x_Trend,History_Inverse,Risk_Target,Risk_Label,Country_Risk_Flag,Composite_Risk_Score,Country_Risk_Score_Squared,Transaction_Amount_Cubed,History_Inverse_Squared,Amount_x_CountryRisk,Amount_x_Trend,Volume_x_CountryRisk
AML_Customer_00115,IN,0.35,3643.49,23,-0.753,60.99,0,1,1032,36.66,13.275,529,0.567009,83800.27,-0.26355,39.01,0,Low_Risk,0,0.38956250000000003,0.1225,48.3674,1521.7801,1275.22,-2743.548,8.05
AML_Customer_00116,RU,0.7,5974.32,14,0.315,56.91,2,1,3015,19.6,35.6925,196,0.099225,83640.48,0.2205,43.09,0,Low_Risk,1,0.5862949999999999,0.49,213.2384,1856.7481,4182.02,1881.911,9.8
AML_Customer_00117,NG,0.65,22939.6,20,0.425,85.59,2,1,1952,24.85,526.2252,400,0.180625,458792.0,0.27625,14.41,1,High_Risk,1,0.805305,0.4225,12071.3967,207.6481,14910.74,9749.33,13.0
AML_Customer_00118,UK,0.18,17098.29,18,-0.475,100.0,1,0,2588,22.2,292.3515,324,0.225625,307769.22,-0.0855,0.0,0,Low_Risk,0,0.36513,0.0324,4998.7111,0.0,3077.69,-8121.688,3.24
AML_Customer_00119,RU,0.7,7793.68,17,0.142,84.08,0,1,2001,54.88,60.7414,289,0.020164,132492.56,0.0994,15.92,0,Low_Risk,1,0.58201,0.49,473.3994,253.4464,5455.58,1106.703,11.9
AML_Customer_00120,IN,0.35,6858.03,17,0.238,100.0,3,0,2134,90.62,47.0326,289,0.056644,116586.51,0.0833,0.0,0,Low_Risk,0,0.44038999999999995,0.1225,322.5508,0.0,2400.31,1632.211,5.95
AML_Customer_00121,NG,0.65,6689.15,31,0.054,46.55,1,1,71,91.27,44.7447,961,0.002916,207363.65,0.0351,53.45,1,High_Risk,1,0.737365,0.4225,299.3042,2856.9025,4347.95,361.214,20.15
AML_Customer_00122,RU,0.7,3934.7,28,-0.197,48.61,0,0,2898,5.48,15.4819,784,0.038809,110171.6,-0.1379,51.39,0,Low_Risk,1,0.5016575,0.49,60.9165,2640.9321,2754.29,-775.136,19.6
AML_Customer_00123,DE,0.17,49780.35,19,0.436,41.22,1,0,3222,7.99,2478.0832,361,0.190096,945826.65,0.07412,58.78,0,Low_Risk,0,0.5069075000000001,0.0289,123359.8513,3455.0884,8462.66,21704.233,3.23
AML_Customer_00124,US,0.15,7170.13,18,-0.061,73.84,3,0,1877,24.51,51.4108,324,0.003721,129062.34,-0.00915,26.16,0,Low_Risk,0,0.25483,0.0225,368.6219,684.3456,1075.52,-437.378,2.7
AML_Customer_00125,CA,0.16,33428.31,30,-0.44,68.51,1,0,372,25.51,1117.4519,900,0.1936,1002849.3,-0.0704,31.49,0,Low_Risk,0,0.519035,0.0256,37354.5288,991.6201,5348.53,-14708.456,4.8
AML_Customer_00126,SG,0.2,45311.5,30,-0.637,61.96,0,0,361,9.49,2053.132,900,0.405769,1359345.0,-0.1274,38.04,0,Low_Risk,0,0.5535025,0.04,93030.4921,1447.0416,9062.3,-28863.426,6.0
AML_Customer_00127,NG,0.65,26857.78,20,0.521,81.19,2,1,3557,38.85,721.3403,400,0.271441,537155.6,0.33865,18.81,1,High_Risk,1,0.8367600000000001,0.4225,19373.6003,353.8161,17457.56,13992.903,13.0
AML_Customer_00128,RU,0.7,6427.75,21,0.296,89.65,1,0,1490,58.77,41.316,441,0.087616,134982.75,0.2072,10.35,0,Low_Risk,1,0.564835,0.49,265.5687,107.1225,4499.42,1902.614,14.7
AML_Customer_00129,US,0.15,14819.96,24,0.111,34.49,1,1,370,57.82,219.6312,576,0.012321,355679.04,0.01665,65.51,0,Low_Risk,0,0.5226325,0.0225,3254.9258,4291.5601,2222.99,1645.016,3.6
AML_Customer_00130,AE,0.28,9660.54,26,-0.074,53.06,0,0,2418,54.34,93.326,676,0.005476,251174.04,-0.02072,46.94,0,Low_Risk,0,0.45142250000000006,0.0784,901.5799,2203.3636,2704.95,-714.88,7.28
AML_Customer_00131,SG,0.2,4009.0,20,-0.105,81.4,1,1,3517,33.87,16.0721,400,0.011025,80180.0,-0.021,18.6,0,Low_Risk,0,0.3293725,0.04,64.433,345.96,801.8,-420.945,4.0
AML_Customer_00132,CA,0.16,13689.16,27,-0.297,55.65,1,0,2926,70.65,187.3931,729,0.088209,369607.32,-0.04752,44.35,0,Low_Risk,0,0.46500500000000006,0.0256,2565.2541,1966.9225,2190.27,-4065.681,4.32
AML_Customer_00133,US,0.15,3044.1,25,-0.071,49.04,2,0,2259,82.65,9.2665,625,0.005041,76102.5,-0.01065,50.96,0,Low_Risk,0,0.30951999999999996,0.0225,28.2083,2596.9216,456.61,-216.131,3.75
AML_Customer_00134,DE,0.17,32457.26,24,-0.662,85.37,2,0,1730,34.63,1053.4737,576,0.438244,778974.24,-0.11254,14.63,0,Low_Risk,0,0.5046,0.0289,34192.8707,214.0369,5517.73,-21486.706,4.08
AML_Customer_00135,IR,0.75,6219.11,21,-0.178,39.21,2,1,3061,8.55,38.6773,441,0.031684,130601.31,-0.1335,60.79,1,High_Risk,1,0.594955,0.5625,240.5386,3695.4241,4664.33,-1107.002,15.75
AML_Customer_00136,DE,0.17,12102.41,11,-0.029,58.97,1,0,1317,29.63,146.4683,121,0.000841,133126.51,-0.00493,41.03,0,Low_Risk,0,0.3114875,0.0289,1772.6198,1683.4609,2057.41,-350.97,1.87
AML_Customer_00137,AE,0.28,13138.31,21,0.293,71.57,1,1,1263,13.74,172.6152,441,0.085849,275904.51,0.08204,28.43,0,Low_Risk,0,0.5196799999999999,0.0784,2267.8719,808.2649,3678.73,3849.525,5.88
AML_Customer_00138,BR,0.4,7639.56,18,0.066,53.52,1,0,2600,46.74,58.3629,324,0.004356,137512.08,0.0264,46.48,0,Low_Risk,0,0.41836,0.16,445.8667,2160.3904,3055.82,504.211,7.2
AML_Customer_00139,DE,0.17,17795.37,33,0.358,80.66,1,0,2259,15.59,316.6752,1089,0.128164,587247.21,0.06086,19.34,0,Low_Risk,0,0.5362075,0.0289,5635.3522,374.0356,3025.21,6370.742,5.61
AML_Customer_00140,PK,0.55,6155.47,27,0.552,53.62,3,1,1497,46.28,37.8898,729,0.304704,166197.69,0.3036,46.38,1,High_Risk,1,0.7344499999999999,0.3025,233.2296,2151.1044,3385.51,3397.819,14.85
AML_Customer_00141,PK,0.55,23654.23,27,0.45,93.17,2,1,2328,22.1,559.5226,729,0.2025,638664.21,0.2475,6.83,1,High_Risk,1,0.8737775000000001,0.3025,13235.0762,46.6489,13009.83,10644.404,14.85
AML_Customer_00142,CA,0.16,2576.07,25,0.245,62.49,3,0,167,73.87,6.6361,625,0.060025,64401.75,0.0392,37.51,0,Low_Risk,0,0.36667249999999996,0.0256,17.0952,1407.0001,412.17,631.137,4.0
AML_Customer_00143,AE,0.28,11230.4,25,0.084,78.43,2,1,3319,2.76,126.1219,625,0.007056,280760.0,0.02352,21.57,0,Low_Risk,0,0.5410299999999999,0.0784,1416.3992,465.2649,3144.51,943.354,7.0
AML_Customer_00144,DE,0.17,68797.93,14,-0.263,79.92,3,1,2828,55.47,4733.1552,196,0.069169,963171.02,-0.04471,20.08,0,Low_Risk,0,0.546525,0.0289,325631.2782,403.2064,11695.65,-18093.856,2.38
AML_Customer_00145,CA,0.16,3639.74,20,0.339,52.45,1,0,2531,16.95,13.2477,400,0.114921,72794.8,0.05424,47.55,0,Low_Risk,0,0.2604875,0.0256,48.2182,2261.0025,582.36,1233.872,3.2
AML_Customer_00146,US,0.15,5025.37,21,0.668,23.93,2,0,2960,0.1,25.2543,441,0.446224,105532.77,0.1002,76.07,0,Low_Risk,0,0.31120749999999997,0.0225,126.9124,5786.6449,753.81,3356.947,3.15
AML_Customer_00147,IN,0.35,16546.14,24,0.2,72.22,2,1,116,86.92,273.7747,576,0.04,397107.36,0.07,27.78,1,High_Risk,0,0.682155,0.1225,4529.9153,771.7284,5791.15,3309.228,8.4
AML_Customer_00148,AE,0.28,11844.06,21,0.751,66.45,1,0,1863,67.15,140.2818,441,0.564001,248725.26,0.21028,33.55,0,Low_Risk,0,0.50909,0.0784,1661.5056,1125.6025,3316.34,8894.889,5.88
AML_Customer_00149,US,0.15,14053.55,18,-0.454,76.12,1,0,2370,9.89,197.5023,324,0.206116,252963.9,-0.0681,23.88,0,Low_Risk,0,0.28654999999999997,0.0225,2775.608,570.2544,2108.03,-6380.312,2.7
AML_Customer_00150,CA,0.16,16142.12,20,-0.324,60.47,3,0,2169,66.41,260.568,400,0.104976,322842.4,-0.05184,39.53,0,Low_Risk,0,0.431395,0.0256,4206.1205,1562.6209,2582.74,-5230.047,3.2
AML_Customer_00151,IR,0.75,18670.9,24,0.379,56.39,2,1,237,61.16,348.6025,576,0.143641,448101.6,0.28425,43.61,1,High_Risk,1,0.9040099999999999,0.5625,6508.7225,1901.8321,14003.18,7076.271,18.0
AML_Customer_00152,CA,0.16,30022.42,21,0.173,100.0,1,0,3305,47.34,901.3457,441,0.029929,630470.82,0.02768,0.0,0,Low_Risk,0,0.47115,0.0256,27060.5793,0.0,4803.59,5193.879,3.36
AML_Customer_00153,UK,0.18,14910.47,18,0.54,35.55,2,1,2263,41.93,222.3221,324,0.2916,268388.46,0.0972,64.45,0,Low_Risk,0,0.5503475,0.0324,3314.9272,4153.8025,2683.88,8051.654,3.24
AML_Customer_00154,AE,0.28,7775.57,28,0.075,79.68,2,0,3186,88.71,60.4595,784,0.005625,217715.96,0.021,20.32,0,Low_Risk,0,0.52037,0.0784,470.107,412.9024,2177.16,583.168,7.84
AML_Customer_00155,PK,0.55,19391.18,21,-0.224,53.51,4,0,1880,24.51,376.0179,441,0.050176,407214.78,-0.1232,46.49,1,High_Risk,1,0.6933125,0.3025,7291.43,2161.3201,10665.15,-4343.624,11.55
AML_Customer_00156,CA,0.16,66163.35,20,0.005,58.28,1,0,1717,39.83,4377.5889,400,2.5e-05,1323267.0,0.0008,41.72,0,Low_Risk,0,0.48507999999999996,0.0256,289635.9454,1740.5584,10586.14,330.817,3.2
AML_Customer_00157,BR,0.4,8667.77,24,-0.456,58.66,0,0,2233,32.91,75.1302,576,0.207936,208026.48,-0.1824,41.34,0,Low_Risk,0,0.44276249999999995,0.16,651.2116,1708.9956,3467.11,-3952.503,9.6
AML_Customer_00158,BR,0.4,3734.88,21,-0.315,48.93,1,0,2370,77.12,13.9493,441,0.099225,78432.48,-0.126,51.07,0,Low_Risk,0,0.378235,0.16,52.0991,2608.1449,1493.95,-1176.487,8.4
AML_Customer_00159,CA,0.16,29943.89,17,0.42,76.42,0,0,2610,91.65,896.6365,289,0.1764,509046.13,0.0672,23.58,0,Low_Risk,0,0.47816749999999997,0.0256,26848.7862,556.0164,4791.02,12576.434,2.72
AML_Customer_00160,BR,0.4,8774.62,17,0.385,92.81,1,1,2238,84.98,76.994,289,0.148225,149168.54,0.154,7.19,0,Low_Risk,0,0.5412800000000001,0.16,675.5927,51.6961,3509.85,3378.229,6.8
AML_Customer_00161,DE,0.17,1127.02,31,0.207,74.4,0,1,3487,79.77,1.2702,961,0.042849,34937.62,0.03519,25.6,0,Low_Risk,0,0.4096200000000001,0.0289,1.4315,655.36,191.59,233.293,5.27
AML_Customer_00162,IN,0.35,23096.16,36,-0.522,67.07,0,0,1538,98.68,533.4326,1296,0.272484,831461.76,-0.1827,32.93,1,High_Risk,0,0.6298075,0.1225,12320.2448,1084.3849,8083.66,-12056.196,12.6
AML_Customer_00163,IN,0.35,5794.54,27,-0.045,45.27,0,1,1556,69.71,33.5767,729,0.002025,156452.58,-0.01575,54.73,0,Low_Risk,0,0.507945,0.1225,194.5615,2995.3729,2028.09,-260.754,9.45
AML_Customer_00164,IN,0.35,9040.47,30,-0.349,75.34,3,0,880,75.11,81.7301,900,0.121801,271214.1,-0.12215,24.66,0,Low_Risk,0,0.5465249999999999,0.1225,738.8785,608.1156,3164.16,-3155.124,10.5
AML_Customer_00165,US,0.15,13793.88,23,0.492,100.0,0,0,2233,98.28,190.2711,529,0.242064,317259.24,0.0738,0.0,0,Low_Risk,0,0.45269000000000004,0.0225,2624.5771,0.0,2069.08,6786.589,3.45
AML_Customer_00166,NG,0.65,11974.08,18,-0.124,57.39,0,1,2220,0.7,143.3786,324,0.015376,215533.44,-0.0806,42.61,1,High_Risk,1,0.6099650000000001,0.4225,1716.8267,1815.6121,7783.15,-1484.786,11.7
AML_Customer_00167,DE,0.17,20119.64,20,-0.3,57.48,1,0,3385,63.4,404.7999,400,0.09,402392.8,-0.051,42.52,0,Low_Risk,0,0.4360974999999999,0.0289,8144.4285,1807.9504,3420.34,-6035.892,3.4
AML_Customer_00168,UK,0.18,6402.95,27,0.09,53.78,2,0,2639,73.9,40.9978,729,0.0081,172879.65,0.0162,46.22,0,Low_Risk,0,0.466185,0.0324,262.5067,2136.2884,1152.53,576.266,4.86
AML_Customer_00169,US,0.15,16532.87,24,-0.144,55.21,0,0,2112,91.78,273.3358,576,0.020736,396788.88,-0.0216,44.79,0,Low_Risk,0,0.4364325000000001,0.0225,4519.0251,2006.1441,2479.93,-2380.733,3.6
AML_Customer_00170,IN,0.35,7634.66,12,0.599,10.09,2,0,253,88.38,58.288,144,0.358801,91615.92,0.20965,89.91,0,Low_Risk,0,0.47994749999999997,0.1225,445.0093,8083.8081,2672.13,4573.161,4.2
AML_Customer_00171,BR,0.4,20719.08,22,-0.177,73.1,4,1,2745,84.2,429.2803,484,0.031329,455819.76,-0.0708,26.9,1,High_Risk,0,0.6749250000000001,0.16,8894.2924,723.61,8287.63,-3667.277,8.8
AML_Customer_00172,US,0.15,18313.02,22,-0.41,48.09,1,0,2470,94.58,335.3667,484,0.1681,402886.44,-0.0615,51.91,0,Low_Risk,0,0.44465000000000005,0.0225,6141.5771,2694.6481,2746.95,-7508.338,3.3
AML_Customer_00173,AE,0.28,3883.77,35,-0.674,32.79,2,0,2485,53.74,15.0837,1225,0.454276,135931.95,-0.18872,67.21,0,Low_Risk,0,0.4376999999999999,0.0784,58.5815,4517.1841,1087.46,-2617.661,9.8
AML_Customer_00174,CA,0.16,29318.74,23,0.069,80.06,1,0,1441,0.69,859.5885,529,0.004761,674331.02,0.01104,19.94,0,Low_Risk,0,0.4536675,0.0256,25202.0522,397.6036,4691.0,2022.993,3.68
AML_Customer_00175,IN,0.35,5790.86,31,-0.117,43.36,2,1,1749,1.11,33.5341,961,0.013689,179516.66,-0.04095,56.64,0,Low_Risk,0,0.5133375,0.1225,194.191,3208.0896,2026.8,-677.531,10.85
AML_Customer_00176,UK,0.18,22204.67,21,-0.42,58.23,0,1,326,54.46,493.0474,441,0.1764,466298.07,-0.0756,41.77,0,Low_Risk,0,0.5151600000000001,0.0324,10947.9541,1744.7329,3996.84,-9325.961,3.78
AML_Customer_00177,BR,0.4,14289.6,29,0.496,94.33,3,1,352,43.53,204.1927,841,0.246016,414398.4,0.1984,5.67,1,High_Risk,0,0.7230025,0.16,2917.8316,32.1489,5715.84,7087.642,11.6
AML_Customer_00178,SG,0.2,62204.57,25,0.314,36.82,2,0,1907,45.12,3869.4085,625,0.098596,1555114.25,0.0628,63.18,1,High_Risk,0,0.6629125,0.04,240694.8937,3991.7124,12440.91,19532.235,5.0
AML_Customer_00179,IR,0.75,7915.15,21,0.07,34.35,0,1,1541,40.04,62.6496,441,0.0049,166218.15,0.0525,65.65,1,High_Risk,1,0.6369049999999999,0.5625,495.881,4309.9225,5936.36,554.06,15.75
AML_Customer_00180,UK,0.18,6979.16,22,0.558,70.39,1,1,2116,91.77,48.7087,484,0.311364,153541.52,0.10044,29.61,0,Low_Risk,0,0.5130224999999999,0.0324,339.9456,876.7521,1256.25,3894.371,3.96
AML_Customer_00181,DE,0.17,9706.78,22,0.312,87.99,1,0,534,35.92,94.2216,484,0.097344,213549.16,0.05304,12.01,0,Low_Risk,0,0.39571750000000006,0.0289,914.5881,144.2401,1650.15,3028.515,3.74
AML_Customer_00182,US,0.15,7308.7,21,-0.208,33.51,1,0,3604,85.62,53.4171,441,0.043264,153482.7,-0.0312,66.49,0,Low_Risk,0,0.32352000000000003,0.0225,390.4095,4420.9201,1096.3,-1520.21,3.15
AML_Customer_00183,IR,0.75,22025.19,18,-0.284,73.15,1,1,2830,90.29,485.109,324,0.080656,396453.42,-0.213,26.85,1,High_Risk,1,0.7824350000000001,0.5625,10684.6178,720.9225,16518.89,-6255.154,13.5
AML_Customer_00184,RU,0.7,1965.87,24,0.366,76.62,0,1,1590,49.95,3.8646,576,0.133956,47180.88,0.2562,23.38,0,Low_Risk,1,0.5757225000000001,0.49,7.5974,546.6244,1376.11,719.508,16.8
AML_Customer_00185,CA,0.16,3450.65,20,0.219,23.82,2,0,3417,44.69,11.907,400,0.047961,69013.0,0.03504,76.18,0,Low_Risk,0,0.29504,0.0256,41.0868,5803.3924,552.1,755.692,3.2
AML_Customer_00186,IN,0.35,3402.27,23,0.139,80.97,4,1,3597,76.1,11.5754,529,0.019321,78252.21,0.04865,19.03,0,Low_Risk,0,0.5008475,0.1225,39.3828,362.1409,1190.79,472.916,8.05
AML_Customer_00187,NG,0.65,25598.98,34,-0.216,82.53,3,1,3218,70.8,655.3078,1156,0.046656,870365.32,-0.1404,17.47,1,High_Risk,1,0.911195,0.4225,16775.2107,305.2009,16639.34,-5529.38,22.1
AML_Customer_00188,IN,0.35,54754.42,23,0.293,58.76,2,0,1395,32.85,2998.0465,529,0.085849,1259351.66,0.10255,41.24,1,High_Risk,0,0.6491825000000001,0.1225,164156.2978,1700.7376,19164.05,16043.045,8.05
AML_Customer_00189,AE,0.28,8915.54,23,-0.184,90.05,1,1,2317,10.25,79.4869,529,0.033856,205057.42,-0.05152,9.95,0,Low_Risk,0,0.44175,0.0784,708.6682,99.0025,2496.35,-1640.459,6.44
AML_Customer_00190,CA,0.16,8359.7,19,0.044,87.73,3,0,716,26.49,69.8846,361,0.001936,158834.3,0.00704,12.27,0,Low_Risk,0,0.3252925,0.0256,584.2142,150.5529,1337.55,367.827,3.04
AML_Customer_00191,US,0.15,10615.31,17,0.586,67.06,0,0,2047,13.1,112.6848,289,0.343396,180460.27,0.0879,32.94,0,Low_Risk,0,0.30663,0.0225,1196.1842,1085.0436,1592.3,6220.572,2.55
AML_Customer_00192,RU,0.7,31630.54,25,-0.151,55.97,0,1,1498,29.47,1000.4911,625,0.022801,790763.5,-0.1057,44.03,1,High_Risk,1,0.8219075000000001,0.49,31646.0725,1938.6409,22141.38,-4776.212,17.5
AML_Customer_00193,IR,0.75,3915.3,24,-0.471,45.54,2,1,769,26.18,15.3296,576,0.221841,93967.2,-0.35325,54.46,1,High_Risk,1,0.6035299999999999,0.5625,60.0199,2965.8916,2936.48,-1844.106,18.0
AML_Customer_00194,IN,0.35,12561.21,26,-0.288,64.25,2,0,1026,63.77,157.784,676,0.082944,326591.46,-0.1008,35.75,0,Low_Risk,0,0.5429149999999999,0.1225,1981.9579,1278.0625,4396.42,-3617.628,9.1
AML_Customer_00195,DE,0.17,26244.13,26,0.428,76.4,2,0,2564,95.45,688.7544,676,0.183184,682347.38,0.07276,23.6,1,High_Risk,0,0.628175,0.0289,18075.7589,556.96,4461.5,11232.488,4.42
AML_Customer_00196,DE,0.17,16335.47,21,0.169,58.52,3,0,2842,68.57,266.8476,441,0.028561,343044.87,0.02873,41.48,0,Low_Risk,0,0.5025000000000001,0.0289,4359.0806,1720.5904,2777.03,2760.694,3.57
AML_Customer_00197,BR,0.4,11963.09,16,0.035,21.05,4,0,1464,92.66,143.1155,256,0.001225,191409.44,0.014,78.95,0,Low_Risk,0,0.5369875000000001,0.16,1712.1039,6233.1025,4785.24,418.708,6.4
AML_Customer_00198,RU,0.7,26931.34,28,-0.098,90.37,2,0,1945,78.41,725.2971,784,0.009604,754077.52,-0.0686,9.63,1,High_Risk,1,0.82878,0.49,19533.2221,92.7369,18851.94,-2639.271,19.6
AML_Customer_00199,RU,0.7,663.0,21,0.25,68.8,0,1,652,72.79,0.4396,441,0.0625,13923.0,0.175,31.2,0,Low_Risk,1,0.53462,0.49,0.2914,973.44,464.1,165.75,14.7
AML_Customer_00200,NG,0.65,19494.26,29,-0.217,57.41,0,1,2813,41.41,380.0262,841,0.047089,565333.54,-0.14105,42.59,1,High_Risk,1,0.8103725,0.4225,7408.329,1813.9081,12671.27,-4230.254,18.85
AML_Customer_00201,IN,0.35,5145.74,29,0.187,82.14,1,1,327,32.48,26.4786,841,0.034969,149226.46,0.06545,17.86,0,Low_Risk,0,0.5197075,0.1225,136.2522,318.9796,1801.01,962.253,10.15
AML_Customer_00202,US,0.15,1586.63,18,-0.176,95.49,2,1,1105,84.63,2.5174,324,0.030976,28559.34,-0.0264,4.51,0,Low_Risk,0,0.2521475,0.0225,3.9942,20.3401,237.99,-279.247,2.7
AML_Customer_00203,UK,0.18,16501.43,18,-0.234,8.96,0,0,2810,90.54,272.2972,324,0.054756,297025.74,-0.04212,91.04,0,Low_Risk,0,0.42725,0.0324,4493.2931,8288.2816,2970.26,-3861.335,3.24
AML_Customer_00204,RU,0.7,39091.43,23,-0.143,73.69,0,0,3078,45.19,1528.1399,529,0.020449,899102.89,-0.1001,26.31,1,High_Risk,1,0.7401300000000001,0.49,59737.1739,692.2161,27364.0,-5590.074,16.1
AML_Customer_00205,IN,0.35,8626.13,18,-0.051,36.47,0,0,333,0.91,74.4101,324,0.002601,155270.34,-0.01785,63.53,0,Low_Risk,0,0.33068000000000003,0.1225,641.8714,4036.0609,3019.15,-439.933,6.3
AML_Customer_00206,US,0.15,25664.77,24,0.063,74.98,1,0,1341,79.25,658.6804,576,0.003969,615954.48,0.00945,25.02,0,Low_Risk,0,0.5021825,0.0225,16904.8815,626.0004,3849.72,1616.881,3.6
AML_Customer_00207,US,0.15,49626.4,25,0.162,67.56,1,0,693,28.51,2462.7796,625,0.026244,1240660.0,0.0243,32.44,0,Low_Risk,0,0.5220775000000001,0.0225,122218.8844,1052.3536,7443.96,8039.477,3.75
AML_Customer_00208,IN,0.35,36861.19,32,-1.211,77.71,0,0,2976,0.99,1358.7473,1024,1.466521,1179558.08,-0.42385,22.29,0,Low_Risk,0,0.57082,0.1225,50085.0434,496.8441,12901.42,-44638.901,11.2
AML_Customer_00209,US,0.15,51019.57,19,-0.203,55.02,0,0,1171,80.5,2602.9965,361,0.041209,969371.83,-0.03045,44.98,0,Low_Risk,0,0.44143000000000004,0.0225,132803.7633,2023.2004,7652.94,-10356.973,2.85
AML_Customer_00210,UK,0.18,20787.92,26,-0.057,27.54,4,0,2022,51.74,432.1376,676,0.003249,540485.92,-0.01026,72.46,0,Low_Risk,0,0.5699299999999999,0.0324,8983.2422,5250.4516,3741.83,-1184.911,4.68
AML_Customer_00211,IN,0.35,10672.59,20,0.607,55.99,1,0,3525,68.52,113.9042,400,0.368449,213451.8,0.21245,44.01,0,Low_Risk,0,0.51307,0.1225,1215.6526,1936.8801,3735.41,6478.262,7.0
AML_Customer_00212,BR,0.4,1994.27,24,-0.298,73.14,1,1,2868,91.47,3.9771,576,0.088804,47862.48,-0.1192,26.86,0,Low_Risk,0,0.4528125,0.16,7.9314,721.4596,797.71,-594.292,9.6
AML_Customer_00213,IN,0.35,7738.3,18,0.137,85.31,1,0,2724,54.12,59.8813,324,0.018769,139289.4,0.04795,14.69,0,Low_Risk,0,0.39171,0.1225,463.3794,215.7961,2708.4,1060.147,6.3
AML_Customer_00214,CA,0.16,4258.85,27,0.603,41.56,1,1,238,50.32,18.1378,729,0.363609,114988.95,0.09648,58.44,0,Low_Risk,0,0.4718625000000001,0.0256,77.2462,3415.2336,681.42,2568.087,4.32
AML_Customer_00215,BR,0.4,86763.62,18,-0.38,85.54,2,1,3228,29.07,7527.9258,324,0.1444,1561745.16,-0.152,14.46,1,High_Risk,0,0.6269525,0.16,653150.0896,209.0916,34705.45,-32970.176,7.2
AML_Customer_00216,CA,0.16,8300.86,25,0.218,52.04,1,0,1346,30.52,68.9043,625,0.047524,207521.5,0.03488,47.96,0,Low_Risk,0,0.4060375,0.0256,571.9648,2300.1616,1328.14,1809.587,4.0
AML_Customer_00217,DE,0.17,11194.8,23,-0.201,72.25,2,1,548,79.65,125.3235,529,0.040401,257480.4,-0.03417,27.75,0,Low_Risk,0,0.502975,0.0289,1402.972,770.0625,1903.12,-2250.155,3.91
AML_Customer_00218,BR,0.4,17179.73,21,-0.097,54.8,3,0,3323,44.9,295.1431,441,0.009409,360774.33,-0.0388,45.2,0,Low_Risk,0,0.54607,0.16,5070.4792,2043.04,6871.89,-1666.434,8.4
AML_Customer_00219,IN,0.35,10338.21,18,-0.201,68.64,2,0,2154,16.35,106.8786,324,0.040401,186087.78,-0.07035,31.36,0,Low_Risk,0,0.38853499999999996,0.1225,1104.9333,983.4496,3618.37,-2077.98,6.3
AML_Customer_00220,RU,0.7,53908.91,18,-0.176,82.84,1,1,367,9.45,2906.1706,324,0.030976,970360.38,-0.1232,17.16,1,High_Risk,1,0.7523100000000001,0.49,156668.4881,294.4656,37736.24,-9487.968,12.6
AML_Customer_00221,IN,0.35,5310.02,22,1.033,40.46,0,1,2940,47.29,28.1963,484,1.067089,116820.44,0.36155,59.54,0,Low_Risk,0,0.5052425,0.1225,149.723,3545.0116,1858.51,5485.251,7.7
AML_Customer_00222,IN,0.35,12023.37,22,0.376,51.4,3,1,1843,46.5,144.5614,484,0.141376,264514.14,0.1316,48.6,1,High_Risk,0,0.62475,0.1225,1738.1155,2361.96,4208.18,4520.787,7.7
AML_Customer_00223,US,0.15,4710.41,24,0.466,68.7,1,0,1899,65.35,22.188,576,0.217156,113049.84,0.0699,31.3,0,Low_Risk,0,0.35142249999999997,0.0225,104.5144,979.69,706.56,2195.051,3.6
AML_Customer_00224,DE,0.17,2643.81,23,0.252,100.0,3,0,942,47.11,6.9897,529,0.063504,60807.63,0.04284,0.0,0,Low_Risk,0,0.321955,0.0289,18.4795,0.0,449.45,666.24,3.91
AML_Customer_00225,CA,0.16,5368.11,26,-0.482,47.74,3,0,3376,14.35,28.8166,676,0.232324,139570.86,-0.07712,52.26,0,Low_Risk,0,0.3438925,0.0256,154.6907,2731.1076,858.9,-2587.429,4.16
AML_Customer_00226,CA,0.16,9537.28,23,0.218,100.0,1,1,836,50.78,90.9597,529,0.047524,219357.44,0.03488,0.0,0,Low_Risk,0,0.46189,0.0256,867.5082,0.0,1525.96,2079.127,3.68
AML_Customer_00227,PK,0.55,6442.67,31,0.456,100.0,1,0,3218,90.68,41.508,961,0.207936,199722.77,0.2508,0.0,1,High_Risk,1,0.66527,0.3025,267.4223,0.0,3543.47,2937.858,17.05
AML_Customer_00228,SG,0.2,4952.16,24,-0.219,63.05,0,0,1345,15.94,24.5239,576,0.047961,118851.84,-0.0438,36.95,0,Low_Risk,0,0.30355,0.04,121.4462,1365.3025,990.43,-1084.523,4.8
AML_Customer_00229,RU,0.7,2425.23,23,0.418,59.04,0,1,1324,68.98,5.8817,529,0.174724,55780.29,0.2926,40.96,1,High_Risk,1,0.5995225000000001,0.49,14.2646,1677.7216,1697.66,1013.746,16.1
AML_Customer_00230,IN,0.35,9107.87,25,0.327,51.16,0,0,3548,59.39,82.9533,625,0.106929,227696.75,0.11445,48.84,0,Low_Risk,0,0.5159025,0.1225,755.5278,2385.3456,3187.75,2978.273,8.75
AML_Customer_00231,NG,0.65,2197.95,23,0.728,63.64,0,1,3258,74.86,4.831,529,0.529984,50552.85,0.4732,36.36,1,High_Risk,1,0.60014,0.4225,10.6183,1322.0496,1428.67,1600.108,14.95
